index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
303,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,2,15,197,3385,3597,126013.84228515625,8401.447265625,-global_quality 25 -look_ahead 1 -g 256 -bf 18 -refs 2,13.785334269205729,0.5025591203543495,8.711423152617874,0.9874295000000001,0.9953164999999999,81.29224233333333,93.72797383333334
304,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,183,3399,3597,102256.9287109375,6817.515787760417,-global_quality 25 -look_ahead 1 -g 256 -bf 19 -refs 20,12.554928382237753,0.5914642350994269,9.571387090545244,0.45597083333333327,0.9017426666666667,22.330264666666665,73.78814583333333
305,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,15,15,183,3399,3597,81410.62109375,5427.67626953125,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 15,12.33592434724172,0.6787786925411979,9.743658280659563,0.985111,0.9951414999999999,79.17536866666667,93.146967
306,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,183,3399,3597,102366.74918619792,6824.835774739583,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 18,12.54823605219523,0.5911904071781299,9.576842838581152,0.5403436666666667,0.9594348333333333,27.300241,86.66154516666667
307,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,16,15,183,3399,3597,102366.74918619792,6824.835774739583,-global_quality 25 -look_ahead 1 -g 256 -bf 20 -refs 20,12.55808973312378,0.5911904071781299,9.568580233850659,0.5403436666666667,0.9594348333333333,27.300241,86.66154516666667
308,h264_qsv,LA_ICQ,veryslow,4,256,1,14,15,1194,2388,3597,103438.2919921875,6896.25439453125,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 14,11.66671315828959,0.5917406873697191,10.292837399258298,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
309,h264_qsv,LA_ICQ,veryslow,"""4""",256,2,9,15,899,2683,3597,95351.05598958333,6357.074544270833,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 9,11.746264855066935,0.6234232344425615,10.226279603775305,0.9889576666666665,0.9964218333333333,83.42734200000001,94.64672783333333
310,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,6,15,717,2865,3597,89752.32063802083,5983.808756510417,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 6,11.78041672706604,0.6457396852784917,10.199775670158084,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
311,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,9,15,604,2978,3597,91470.8681640625,6098.383626302083,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 9,11.840314388275146,0.6389982509832686,10.149819004020456,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
312,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,10,15,604,2978,3597,91470.29378255208,6098.345377604167,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 10,11.836210131645203,0.6390006922819464,10.153635858136338,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
